-1.6210983,14.476819
-0.41299260000000015,13.201539
0.5480004999999999,10.512359
0.9049410999999998,6.1043225
0.3008878999999999,4.634977500000001
-0.7973897000000002,4.2745715
-1.4563566000000003,4.690424500000001
-2.1702372000000003,4.5518065000000005
-2.7468332,4.0805075
-3.5705417,4.607253500000001
-4.7786475,4.4963595000000005
-5.6572699,3.8032725000000003
-5.7121799,2.8329495000000002
-7.1673989,2.6388855
-7.991107,1.7517335000000003
-8.155849,0.5596228600000002
-7.798908,-0.5215937399999999
-7.1399419,-1.6582571
-5.739636900000001,-2.2127271
-4.6688160000000005,-2.1295571
-5.0326209,-2.9612621
-5.0463509,-4.181096
-4.6619537,-5.1167641
-4.1128146999999995,-5.7751964000000005
-3.0282650999999996,-6.156394400000001
-2.2800633999999995,-5.9969844000000005
-2.0260863999999996,-6.807897400000001
-1.5799109999999996,-7.507915400000001
-0.9003514999999996,-7.9722835000000005
-0.20706359999999968,-8.2495185
0.7813865000000003,-8.401998500000001
1.8316146000000004,-8.291104500000001
2.9367576000000004,-7.812874500000001
3.6163166,-7.071270400000001
4.1105416,-6.045501400000001
4.2546906,-5.588063400000001
4.9067936,-6.371252400000001
5.874650600000001,-6.939583400000001
6.815050600000001,-7.133648400000001
8.078071600000001,-6.787104400000001
9.1008416,-6.274219400000002
9.828451600000001,-5.442514400000001
10.322677,-4.6246718000000016
10.604111000000001,-3.8830684000000018
10.521741000000002,-3.120672100000002
10.357000000000003,-2.787990100000002
11.228758000000003,-2.5662021000000017
12.018145000000002,-1.8939073000000017
12.546692000000002,-1.0968566000000017
12.615332000000002,0.22000925999999832
12.285849000000002,1.4675664999999982
11.729846000000002,2.2091714999999983
10.816903000000002,2.7012634999999983
10.514876000000001,2.6735334999999982
10.446236,3.1032474999999984
10.288362000000001,3.3527584999999984
10.082435,3.5121684999999983
9.704899600000001,3.5398984999999983
9.6019366,4.191401499999999
9.0116116,4.669631499999999
8.3045956,4.933004499999998
7.329873600000001,4.912214499999998
6.6228566,4.822114499999999
5.7991486000000005,4.246852499999998
5.4559366,3.9072394999999984
4.9891686,4.232990499999999
4.4743516,4.960732499999999
4.124274600000001,6.0142254999999984
4.0075836,7.199404499999998
4.0006836,8.634095499999997
4.2066106,9.971754499999998
4.4331296,11.129209999999997
4.7076996,12.113393999999996
5.1058236,12.958958999999997
5.8197056,13.922351999999997
6.4100296,14.629300999999996
5.5382716,14.559990999999997
4.2958446,14.282754999999996
3.0671456,13.749078999999996
3.0808755999999997,14.040175999999997
3.1151956,14.435233999999998
2.9985036,14.844157999999998
2.9298636,14.968912999999999
2.3464036,14.241171999999999
1.8659075999999999,13.977797999999998
1.3854100999999999,13.686700999999998
0.3900957999999999,14.171860999999998
-0.28259920000000016,14.386718999999998
-1.0651223,14.456028999999997
